data_idx	sorted_idx	orig_pred	new_pred	gold_label	contrast_label	orig_contrast_prob_pred	new_contrast_prob_pred	orig_input	edited_input	orig_editable_seg	edited_editable_seg	minimality	num_edit_rounds	mask_frac	duration	error
236	0	contradiction	contradiction	contradiction	entailment	1.2715561297227396e-06	0.0016912848	Man and a child at an exhibit booth looking at something. </s> A woman and her dog are eating breakfast.	Man and a child at an exhibit booth looking at something. </s> A  mother and her dog are outdoors.	Man and a child at an exhibit booth looking at something.</s> A woman and her dog are eating breakfast.</s>	Man and a child at an exhibit booth looking at something. </s> A  mother and her dog are outdoors.	0.38095238095238093	1	0.3	0.44088006019592285	False
20	0	entailment	entailment	entailment	contradiction	0.00012474450340960175	0.0010422855	A man in a black shirt and brown pants is jumping in the air performing a karate kick towards a man in a red shirt and black hat. </s> Two males are involved in martial arts.	A man in a black shirt and brown pants is jumping in the air performing a karate kick towards a man in a red shirt and black hat. </s> Two males are  practicing martial arts.	A man in a black shirt and brown pants is jumping in the air performing a karate kick towards a man in a red shirt and black hat.</s> Two males are involved in martial arts.</s>	A man in a black shirt and brown pants is jumping in the air performing a karate kick towards a man in a red shirt and black hat. </s> Two males are  practicing martial arts.	0.21621621621621623	1	0.3	0.2688181400299072	False
76	0	entailment	contradiction	entailment	contradiction	1.2309922567510512e-05	0.99318933	Two young ladies walking down the street together. </s> There are two woman in this picture, and they are both outside.	Two young ladies walking down the street together. </s>  There are two woman in  this picture, and they are sitting.	Two young ladies walking down the street together.</s> There are two woman in this picture, and they are both outside.</s>	Two young ladies walking down the street together. </s>  There are two woman in  this picture, and they are sitting.	0.30434782608695654	1	0.3	0.5257742404937744	False
74	0	entailment	contradiction	entailment	contradiction	0.0018188095418736339	0.99574053	A race car, numbered 104 is rounding a bend as two people watch and take pictures. </s> People are taking pictures.	A race car, numbered 104 is rounding a bend as two people watch and take pictures. </s> People are watching television.	A race car, numbered 104 is rounding a bend as two people watch and take pictures.</s> People are taking pictures.</s>	A race car, numbered 104 is rounding a bend as two people watch and take pictures. </s> People are watching television.	0.30434782608695654	1	0.3	0.19516229629516602	False
178	0	contradiction	neutral	contradiction	entailment	7.616404764121398e-05	0.04390128	A woman runs on the beach. </s> The old lady spends a good time relaxing on the lounge.	A woman runs on the beach. </s> The old lady spends a good time at the beach	A woman runs on the beach.</s> The old lady spends a good time relaxing on the lounge.</s>	A woman runs on the beach. </s> The old lady spends a good time at the beach	0.42105263157894735	1	0.3	0.39996981620788574	False
139	0	neutral	contradiction	entailment	contradiction	0.08822135627269745	0.9969375	Some folks pick out the food they want at a party. </s> The party-goers are perusing the buffet.	Some folks pick out the food they want at a party. </s> The party-goers are eating at home.	Some folks pick out the food they want at a party.</s> The party-goers are perusing the buffet.</s>	Some folks pick out the food they want at a party. </s> The party-goers are eating at home.	0.38095238095238093	1	0.3	0.36376333236694336	False
260	0	contradiction	entailment	contradiction	entailment	7.69340040278621e-05	0.9810524	Three women are dancing among the bamboo. </s> A group of men are fencing.	Three women are dancing among the bamboo. </s> A group of women dance.	Three women are dancing among the bamboo.</s> A group of men are fencing.</s>	Three women are dancing among the bamboo. </s> A group of women dance.	0.5333333333333333	1	0.3	0.32211732864379883	False
206	0	contradiction	entailment	contradiction	entailment	0.032123226672410965	0.89172196	A man interviews a boy in a gathering of people. </s> A man slaps a little boy in front of a gather of people.	A man interviews a boy in a gathering of people. </s> A man  interviews a  boy in front of a gather of people.	A man interviews a boy in a gathering of people.</s> A man slaps a little boy in front of a gather of people.</s>	A man interviews a boy in a gathering of people. </s> A man  interviews a  boy in front of a gather of people.	0.32	1	0.3	0.4145381450653076	False
269	0	neutral	entailment	contradiction	entailment	0.051418889313936234	0.9824239	A man is sitting on the floor and is surrounded by pictures. </s> A man sitting on a barren floor.	A man is sitting on the floor and is surrounded by pictures. </s> A man sitting on a floor with pictures.	A man is sitting on the floor and is surrounded by pictures.</s> A man sitting on a barren floor.</s>	A man is sitting on the floor and is surrounded by pictures. </s> A man sitting on a floor with pictures.	0.38095238095238093	1	0.3	0.3607475757598877	False
101	0	entailment	contradiction	entailment	contradiction	0.00019811041420325637	0.9983057	A man is working in an art studio and is surrounded by art supplies. </s> A man is working on art.	A man is working in an art studio and is surrounded by art supplies. </s> A man is working in an office.	A man is working in an art studio and is surrounded by art supplies.</s> A man is working on art.</s>	A man is working in an art studio and is surrounded by art supplies. </s> A man is working in an office.	0.36363636363636365	1	0.3	0.3065023422241211	False
217	0	contradiction	entailment	contradiction	entailment	3.168141347487108e-06	0.7764626	Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. </s> The little boys are crying.	Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. </s> The little boys are happy and happy	Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.</s> The little boys are crying.</s>	Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. </s> The little boys are happy and happy	0.28	1	0.3	0.18489575386047363	False
44	0	entailment	contradiction	entailment	contradiction	0.0002079826663248241	0.9998627	A man in a blue jacket holding a handsaw sawing a pipe on top of a wood fence. </s> Someone is sawing.	A man in a blue jacket holding a handsaw sawing a pipe on top of a wood fence. </s>  Nobody is sawing.	A man in a blue jacket holding a handsaw sawing a pipe on top of a wood fence.</s> Someone is sawing.</s>	A man in a blue jacket holding a handsaw sawing a pipe on top of a wood fence. </s>  Nobody is sawing.	0.30434782608695654	1	0.3	0.19205760955810547	False
210	0	contradiction	entailment	contradiction	entailment	0.0001979944499908015	0.8946171	A young family enjoys feeling ocean waves lap at their feet. </s> A family is out at a restaurant.	A young family enjoys feeling ocean waves lap at their feet. </s> A family is  at a beach.	A young family enjoys feeling ocean waves lap at their feet.</s> A family is out at a restaurant.</s>	A young family enjoys feeling ocean waves lap at their feet. </s> A family is  at a beach.	0.35	1	0.3	0.295849084854126	False
222	0	neutral	entailment	contradiction	entailment	0.0027554670814424753	0.9305371	A smiling man and a baby girl posing for photo. </s> A girl poses for a selfie with her mother.	A smiling man and a baby girl posing for photo. </s> A girl poses for a picture.	A smiling man and a baby girl posing for photo.</s> A girl poses for a selfie with her mother.</s>	A smiling man and a baby girl posing for photo. </s> A girl poses for a picture.	0.42857142857142855	1	0.3	0.2914555072784424	False
213	0	contradiction	entailment	contradiction	entailment	8.045632421271876e-05	0.9641863	A young boy with a shaved head and dirty white collared shirt holds a chicken in his arm. </s> The young boy went swimming.	A young boy with a shaved head and dirty white collared shirt holds a chicken in his arm. </s> The young boy is holding the chicken.	A young boy with a shaved head and dirty white collared shirt holds a chicken in his arm.</s> The young boy went swimming.</s>	A young boy with a shaved head and dirty white collared shirt holds a chicken in his arm. </s> The young boy is holding the chicken.	0.36	1	0.3	0.17535853385925293	False
54	0	entailment	neutral	entailment	contradiction	0.010518953204154968	0.015222567	Two hockey players on opposing teams, one in a red and white jersey and one in a blue and black jersey, are standing on the rink. </s> Hockey players are standing on the ice rink.	Two hockey players on opposing teams, one in a red and white jersey and one in a blue and black jersey, are standing on the rink. </s>  Two hockey players are standing on the  rink at a baseball game	Two hockey players on opposing teams, one in a red and white jersey and one in a blue and black jersey, are standing on the rink.</s> Hockey players are standing on the ice rink.</s>	Two hockey players on opposing teams, one in a red and white jersey and one in a blue and black jersey, are standing on the rink. </s>  Two hockey players are standing on the  rink at a baseball game	0.2894736842105263	1	0.3	0.3682827949523926	False
156	0	contradiction	neutral	contradiction	entailment	0.0002995094982907176	0.29447886	A juggler wearing a plaid kilt and a green shirt, juggling. </s> A person rides a bike down a hill wearing pants.	A juggler wearing a plaid kilt and a green shirt, juggling. </s> A person  riding a  juggler down a  street wearing clothing.	A juggler wearing a plaid kilt and a green shirt, juggling.</s> A person rides a bike down a hill wearing pants.</s>	A juggler wearing a plaid kilt and a green shirt, juggling. </s> A person  riding a  juggler down a  street wearing clothing.	0.375	1	0.3	0.42415523529052734	False
18	0	entailment	contradiction	entailment	contradiction	0.01875295303761959	0.8503409	A Skier ski-jumping while two other skiers watch his act. </s> A skier preparing a trick	A Skier ski-jumping while two other skiers watch his act. </s> A skier  is sitting on a ski lift	A Skier ski-jumping while two other skiers watch his act.</s> A skier preparing a trick</s>	A Skier ski-jumping while two other skiers watch his act. </s> A skier  is sitting on a ski lift	0.47368421052631576	1	0.3	0.4670267105102539	False
144	0	entailment	contradiction	entailment	contradiction	0.0025399194564670324	0.9998685	a dog jumps over the pole. </s> dog is jumping over a pole	a dog jumps over the pole. </s>  The cat is jumping over the pole	a dog jumps over the pole.</s> dog is jumping over a pole</s>	a dog jumps over the pole. </s>  The cat is jumping over the pole	0.6428571428571429	1	0.3	0.3395659923553467	False
204	0	contradiction	contradiction	contradiction	entailment	1.1767054274969269e-05	0.08109719	A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart. </s> A couple is eating in a restaurant.	A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart. </s> A couple is  buying food from a man.	A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart.</s> A couple is eating in a restaurant.</s>	A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart. </s> A couple is  buying food from a man.	0.32142857142857145	1	0.3	0.2530097961425781	False
103	0	entailment	contradiction	entailment	contradiction	0.06983233988285065	0.9446519	People are hiking up a mountain with no greenery. </s> The mountain is bare.	People are hiking up a mountain with no greenery. </s> The mountain is completely deserted	People are hiking up a mountain with no greenery.</s> The mountain is bare.</s>	People are hiking up a mountain with no greenery. </s> The mountain is completely deserted	0.4	1	0.3	0.2824270725250244	False
71	0	entailment	entailment	entailment	contradiction	8.909378084354103e-05	0.010619447	A man sits at a table in a room. </s> A man sits.	A man sits at a table in a room. </s>  A man sits at the table in the room	A man sits at a table in a room.</s> A man sits.</s>	A man sits at a table in a room. </s>  A man sits at the table in the room	0.7857142857142857	1	0.3	0.3377525806427002	False
116	0	entailment	neutral	entailment	contradiction	0.0002635794517118484	0.121057086	A man laughing while at a restaurant. </s> A man laughing.	A man laughing while at a restaurant. </s>  a man laughing at himself	A man laughing while at a restaurant.</s> A man laughing.</s>	A man laughing while at a restaurant. </s>  a man laughing at himself	0.6666666666666666	1	0.3	0.21911954879760742	False
212	0	contradiction	entailment	contradiction	entailment	0.011612526141107082	0.99310946	A worker is preparing fish to be sold at a market. </s> A person is on a boat fishing.	A worker is preparing fish to be sold at a market. </s> A person is  working at a market.	A worker is preparing fish to be sold at a market.</s> A person is on a boat fishing.</s>	A worker is preparing fish to be sold at a market. </s> A person is  working at a market.	0.45	1	0.3	0.33750486373901367	False
266	0	contradiction	entailment	contradiction	entailment	0.0001912278967211023	0.9756026	A white greyhound dog wearing a muzzle runs around a track. </s> The dog is not wearing a muzzle.	A white greyhound dog wearing a muzzle runs around a track. </s>  A greyhound dog is wearing a muzzle.	A white greyhound dog wearing a muzzle runs around a track.</s> The dog is not wearing a muzzle.</s>	A white greyhound dog wearing a muzzle runs around a track. </s>  A greyhound dog is wearing a muzzle.	0.45	1	0.3	0.2224581241607666	False
220	0	neutral	entailment	contradiction	entailment	0.2834838628768921	0.6915532	A woman is cutting into a sandwich while sitting at an outdoor table. </s> the lady on the table is leeping	A woman is cutting into a sandwich while sitting at an outdoor table. </s> the lady on the table is making food outside	A woman is cutting into a sandwich while sitting at an outdoor table.</s> the lady on the table is leeping</s>	A woman is cutting into a sandwich while sitting at an outdoor table. </s> the lady on the table is making food outside	0.3181818181818182	1	0.3	0.29297566413879395	False
33	0	entailment	contradiction	entailment	contradiction	0.0009323076228611171	0.9981679	Several street vehicles pass by a traditional architecture style of Thailand. </s> Vehicles are going down a street in Thailand.	Several street vehicles pass by a traditional architecture style of Thailand. </s> Vehicles are  parked in a  car in China.	Several street vehicles pass by a traditional architecture style of Thailand.</s> Vehicles are going down a street in Thailand.</s>	Several street vehicles pass by a traditional architecture style of Thailand. </s> Vehicles are  parked in a  car in China.	0.42857142857142855	1	0.3	0.35204052925109863	False
83	0	entailment	contradiction	entailment	contradiction	8.058963430812582e-06	0.9997582	a young girl looking down through some leaves from atop a tree. </s> There is a girl outdoors.	a young girl looking down through some leaves from atop a tree. </s>  There is a girl sitting on the couch	a young girl looking down through some leaves from atop a tree.</s> There is a girl outdoors.</s>	a young girl looking down through some leaves from atop a tree. </s>  There is a girl sitting on the couch	0.42105263157894735	1	0.3	0.43492865562438965	False
215	0	contradiction	contradiction	contradiction	entailment	2.0629377104341984e-06	0.02000825	A group of adults standing up with children in sports attire kneeling on the ground. </s> A woman drinks moonshine.	A group of adults standing up with children in sports attire kneeling on the ground. </s> A sunshine.	A group of adults standing up with children in sports attire kneeling on the ground.</s> A woman drinks moonshine.</s>	A group of adults standing up with children in sports attire kneeling on the ground. </s> A sunshine.	0.38095238095238093	1	0.3	0.2860829830169678	False
126	0	entailment	contradiction	entailment	contradiction	0.0006069474038667977	0.9504515	A group of people sitting and knitting. </s> People are sitting.	A group of people sitting and knitting. </s> People are sitting and playing cards	A group of people sitting and knitting.</s> People are sitting.</s>	A group of people sitting and knitting. </s> People are sitting and playing cards	0.6666666666666666	1	0.3	0.27565932273864746	False
134	0	neutral	neutral	entailment	contradiction	0.033780720084905624	0.075086676	A kid dressed in a long-sleeve shirt with a jersey numbered 11 is passing a bar to a boy in a jersey numbered 12 during a relay race. </s> A team of youths race to finish first in a relay race on a beach.	A kid dressed in a long-sleeve shirt with a jersey numbered 11 is passing a bar to a boy in a jersey numbered 12 during a relay race. </s> A  group of  teenagers  attempt to finish  first place in a relay race on a sunny day.	A kid dressed in a long-sleeve shirt with a jersey numbered 11 is passing a bar to a boy in a jersey numbered 12 during a relay race.</s> A team of youths race to finish first in a relay race on a beach.</s>	A kid dressed in a long-sleeve shirt with a jersey numbered 11 is passing a bar to a boy in a jersey numbered 12 during a relay race. </s> A  group of  teenagers  attempt to finish  first place in a relay race on a sunny day.	0.23404255319148937	1	0.3	0.41213011741638184	False
258	0	contradiction	entailment	contradiction	entailment	5.9076490288134664e-05	0.7427933	A black man in a blue suit is talking on a cellphone while smoking. </s> The man is jogging	A black man in a blue suit is talking on a cellphone while smoking. </s> The man is smoking	A black man in a blue suit is talking on a cellphone while smoking.</s> The man is jogging</s>	A black man in a blue suit is talking on a cellphone while smoking. </s> The man is smoking	0.3	1	0.3	0.2937324047088623	False
21	0	contradiction	contradiction	entailment	contradiction	0.6851733326911926	0.9996382	A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite. </s> A man is eating a marshmallow.	A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite. </s> A man  is swimming in a pool.	A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.</s> A man is eating a marshmallow.</s>	A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite. </s> A man  is swimming in a pool.	0.26666666666666666	1	0.3	0.25850391387939453	False
244	0	contradiction	contradiction	contradiction	entailment	5.661579649540727e-08	0.015295644	A man in a green shirt and large beige hat is supervising a newsstand that sells snacks and drinks. </s> the man is at home sleeping	A man in a green shirt and large beige hat is supervising a newsstand that sells snacks and drinks. </s> the man is at work	A man in a green shirt and large beige hat is supervising a newsstand that sells snacks and drinks.</s> the man is at home sleeping</s>	A man in a green shirt and large beige hat is supervising a newsstand that sells snacks and drinks. </s> the man is at work	0.25925925925925924	1	0.3	0.1884307861328125	False
122	0	entailment	contradiction	entailment	contradiction	0.01076643355190754	0.9806606	A girl in a black skirt and blue dress is watering flowers. </s> The girl is giving the flowers some water.	A girl in a black skirt and blue dress is watering flowers. </s> The girl is  throwing the flowers away.	A girl in a black skirt and blue dress is watering flowers.</s> The girl is giving the flowers some water.</s>	A girl in a black skirt and blue dress is watering flowers. </s> The girl is  throwing the flowers away.	0.36363636363636365	1	0.3	0.30772829055786133	False
16	0	entailment	contradiction	entailment	contradiction	0.003766269888728857	0.9826584	People standing in front of a gray building with a sign that reads' Tickets Available Here'. </s> The people are standing outside.	People standing in front of a gray building with a sign that reads' Tickets Available Here'. </s> The people are standing inside the building	People standing in front of a gray building with a sign that reads' Tickets Available Here'.</s> The people are standing outside.</s>	People standing in front of a gray building with a sign that reads' Tickets Available Here'. </s> The people are standing inside the building	0.3333333333333333	1	0.3	0.2099170684814453	False
154	0	contradiction	neutral	contradiction	entailment	1.0897560969169717e-05	0.06286972	A four piece band plays a song on a medium-size stage. </s> A three piece band plays a song on a medium-size stage.	A four piece band plays a song on a medium-size stage. </s>  A four piece band plays a song on  a medium-size stage in front of people	A four piece band plays a song on a medium-size stage.</s> A three piece band plays a song on a medium-size stage.</s>	A four piece band plays a song on a medium-size stage. </s>  A four piece band plays a song on  a medium-size stage in front of people	0.35714285714285715	1	0.3	0.3513519763946533	False
75	0	entailment	contradiction	entailment	contradiction	0.0018747381400316954	0.99998295	Two young boys are playing in a fountain in a city plaza. </s> Kids are are standing in a fountain.	Two young boys are playing in a fountain in a city plaza. </s>  Two young girls are are playing in a fountain.	Two young boys are playing in a fountain in a city plaza.</s> Kids are are standing in a fountain.</s>	Two young boys are playing in a fountain in a city plaza. </s>  Two young girls are are playing in a fountain.	0.47619047619047616	1	0.3	0.370607852935791	False
124	0	entailment	contradiction	entailment	contradiction	0.0004921348881907761	0.99975485	One confused man is standing and staring off into the distance in front of some ticket collecting machines. </s> The man is confused.	One confused man is standing and staring off into the distance in front of some ticket collecting machines. </s>  The man is sleeping.	One confused man is standing and staring off into the distance in front of some ticket collecting machines.</s> The man is confused.</s>	One confused man is standing and staring off into the distance in front of some ticket collecting machines. </s>  The man is sleeping.	0.25	1	0.3	0.27593040466308594	False
271	0	contradiction	contradiction	contradiction	entailment	1.6938798580667935e-05	0.0037914268	Two girls, one wearing a pink shirt and the other wearing a blue shirt, are standing against a wall. </s> Two girls playing hopscotch in an open court.	Two girls, one wearing a pink shirt and the other wearing a blue shirt, are standing against a wall. </s> Two girls  play hopscotch in an outdoor area.	Two girls, one wearing a pink shirt and the other wearing a blue shirt, are standing against a wall.</s> Two girls playing hopscotch in an open court.</s>	Two girls, one wearing a pink shirt and the other wearing a blue shirt, are standing against a wall. </s> Two girls  play hopscotch in an outdoor area.	0.25806451612903225	1	0.3	0.2272953987121582	False
137	0	entailment	contradiction	entailment	contradiction	0.0005385605618357658	0.9976058	A large number of people are watching men dressed in kilts, one of whom has thrown a long pole. </s> people watch men in kilts	A large number of people are watching men dressed in kilts, one of whom has thrown a long pole. </s>  the men are not wearing kilts	A large number of people are watching men dressed in kilts, one of whom has thrown a long pole.</s> people watch men in kilts</s>	A large number of people are watching men dressed in kilts, one of whom has thrown a long pole. </s>  the men are not wearing kilts	0.37037037037037035	1	0.3	0.2866966724395752	False
106	0	entailment	neutral	entailment	contradiction	0.00039501499850302935	0.19485618	A young male wearing a white shirt with a character outlined very darkly. </s> A young male in a white shirt.	A young male wearing a white shirt with a character outlined very darkly. </s> A young male  in a white shirt is sitting in the dark	A young male wearing a white shirt with a character outlined very darkly.</s> A young male in a white shirt.</s>	A young male wearing a white shirt with a character outlined very darkly. </s> A young male  in a white shirt is sitting in the dark	0.45454545454545453	1	0.3	0.41328954696655273	False
4	0	entailment	contradiction	entailment	contradiction	0.0014368003467097878	0.8818982	A man in a boom lift bucket welds. </s> A man is working.	A man in a boom lift bucket welds. </s> A man is welding bricks	A man in a boom lift bucket welds.</s> A man is working.</s>	A man in a boom lift bucket welds. </s> A man is welding bricks	0.42857142857142855	1	0.3	0.2612016201019287	False
96	0	contradiction	neutral	entailment	contradiction	0.9683836698532104	0.31868967	Woman running in a park while listening to music. </s> A woman jogging in a park.	Woman running in a park while listening to music. </s> A woman  running in a park while listening to music is sitting	Woman running in a park while listening to music.</s> A woman jogging in a park.</s>	Woman running in a park while listening to music. </s> A woman  running in a park while listening to music is sitting	0.7058823529411765	1	0.3	0.5525085926055908	False
145	0	entailment	contradiction	entailment	contradiction	0.006965456064790487	0.59908426	A man running in a race passes by spectators. </s> A man is running by people who are watching.	A man running in a race passes by spectators. </s> A man is running  away from people who are watching	A man running in a race passes by spectators.</s> A man is running by people who are watching.</s>	A man running in a race passes by spectators. </s> A man is running  away from people who are watching	0.4	1	0.3	0.2982616424560547	False
61	0	entailment	contradiction	entailment	contradiction	0.00040925739449448884	0.99999976	An elderly woman with a tan nun uniform on and glasses is taking a picture with her camera. </s> A woman is in a tan nun uniform.	An elderly woman with a tan nun uniform on and glasses is taking a picture with her camera. </s> A  young woman is  wearing a tan  nun uniform on and glasses	An elderly woman with a tan nun uniform on and glasses is taking a picture with her camera.</s> A woman is in a tan nun uniform.</s>	An elderly woman with a tan nun uniform on and glasses is taking a picture with her camera. </s> A  young woman is  wearing a tan  nun uniform on and glasses	0.35714285714285715	1	0.3	0.4258103370666504	False
67	0	entailment	contradiction	entailment	contradiction	0.0010828503873199224	0.85219455	Three women sit together near woven walls. </s> Three women sit together.	Three women sit together near woven walls. </s>  Three women sit together near brick walls	Three women sit together near woven walls.</s> Three women sit together.</s>	Three women sit together near woven walls. </s>  Three women sit together near brick walls	0.6153846153846154	1	0.3	0.3588097095489502	False
52	0	entailment	entailment	entailment	contradiction	0.0020506330765783787	0.012662909	A solo cyclist is riding down a windy road. </s> A cyclist rides down a road	A solo cyclist is riding down a windy road. </s>  A solo cyclist  is riding down a windy road	A solo cyclist is riding down a windy road.</s> A cyclist rides down a road</s>	A solo cyclist is riding down a windy road. </s>  A solo cyclist  is riding down a windy road	0.5294117647058824	1	0.3	0.4326815605163574	False
66	0	entailment	contradiction	entailment	contradiction	0.025561979040503502	0.93963873	A young man blew up balloons to craft into animals for the seven excited children that looked on. </s> The children are watching the man blow up balloons	A young man blew up balloons to craft into animals for the seven excited children that looked on. </s> The children are watching the woman blow up balloons	A young man blew up balloons to craft into animals for the seven excited children that looked on.</s> The children are watching the man blow up balloons</s>	A young man blew up balloons to craft into animals for the seven excited children that looked on. </s> The children are watching the woman blow up balloons	0.2413793103448276	1	0.3	0.22936654090881348	False
26	0	entailment	contradiction	entailment	contradiction	0.000294321944238618	0.9999994	A young woman wearing a yellow shirt and off-white shorts is reading a book while sitting on a park bench. </s> A woman reading a book while sitting on a bench.	A young woman wearing a yellow shirt and off-white shorts is reading a book while sitting on a park bench. </s>  A young man wearing a yellow shirt and off-white shorts is reading a book while sitting on a bench	A young woman wearing a yellow shirt and off-white shorts is reading a book while sitting on a park bench.</s> A woman reading a book while sitting on a bench.</s>	A young woman wearing a yellow shirt and off-white shorts is reading a book while sitting on a park bench. </s>  A young man wearing a yellow shirt and off-white shorts is reading a book while sitting on a bench	0.5294117647058824	1	0.3	0.5137231349945068	False
232	0	contradiction	entailment	contradiction	entailment	2.01406601263443e-05	0.94511276	Two black guys, that are on rival teams playing basketball. </s> Two women playing basketball.	Two black guys, that are on rival teams playing basketball. </s> Two  men playing basketball on rival teams	Two black guys, that are on rival teams playing basketball.</s> Two women playing basketball.</s>	Two black guys, that are on rival teams playing basketball. </s> Two  men playing basketball on rival teams	0.5294117647058824	1	0.3	0.2585926055908203	False
276	0	contradiction	entailment	contradiction	entailment	8.180401891877409e-06	0.8843783	A photographer and assistant take a photo of a man in a suit and a woman in a dress in front of large white columns and a yellow wall. </s> The photographer is taking a photo of a dog.	A photographer and assistant take a photo of a man in a suit and a woman in a dress in front of large white columns and a yellow wall. </s> The photographer is taking a  picture of a man and woman in the dress	A photographer and assistant take a photo of a man in a suit and a woman in a dress in front of large white columns and a yellow wall.</s> The photographer is taking a photo of a dog.</s>	A photographer and assistant take a photo of a man in a suit and a woman in a dress in front of large white columns and a yellow wall. </s> The photographer is taking a  picture of a man and woman in the dress	0.275	1	0.3	0.331834077835083	False
152	0	contradiction	neutral	contradiction	entailment	0.0038025977555662394	0.005902164	Several adults look on while a young girl plays in a ball pit. </s> A young girl is sitting in her chair.	Several adults look on while a young girl plays in a ball pit. </s> A young girl is  playing with her friends.	Several adults look on while a young girl plays in a ball pit.</s> A young girl is sitting in her chair.</s>	Several adults look on while a young girl plays in a ball pit. </s> A young girl is  playing with her friends.	0.34782608695652173	1	0.3	0.18875527381896973	False
257	0	contradiction	neutral	contradiction	entailment	3.4444310585968196e-05	0.36771217	A man wearing a business suit holds up a drink as the other laughs. </s> the man is crying and writing	A man wearing a business suit holds up a drink as the other laughs. </s> the man is  happy and happy	A man wearing a business suit holds up a drink as the other laughs.</s> the man is crying and writing</s>	A man wearing a business suit holds up a drink as the other laughs. </s> the man is  happy and happy	0.3181818181818182	1	0.3	0.21892189979553223	False
40	0	entailment	neutral	entailment	contradiction	0.0007210501935333014	0.021245928	An Asian lady is holding a cup and sitting in front of a table covered in different foods. </s> There is a table next to a lady.	An Asian lady is holding a cup and sitting in front of a table covered in different foods. </s>  There is a coffee sitting next to a lady.	An Asian lady is holding a cup and sitting in front of a table covered in different foods.</s> There is a table next to a lady.</s>	An Asian lady is holding a cup and sitting in front of a table covered in different foods. </s>  There is a coffee sitting next to a lady.	0.2857142857142857	1	0.3	0.21648883819580078	False
161	0	contradiction	contradiction	contradiction	entailment	0.0008958964608609676	0.0030473568	Two men in hard hats and safety neon vests on scaffolding working outside in the daylight. </s> A school class visits the museum of modern art.	Two men in hard hats and safety neon vests on scaffolding working outside in the daylight. </s> A  man visits the museum of modern art.	Two men in hard hats and safety neon vests on scaffolding working outside in the daylight.</s> A school class visits the museum of modern art.</s>	Two men in hard hats and safety neon vests on scaffolding working outside in the daylight. </s> A  man visits the museum of modern art.	0.2962962962962963	1	0.3	0.21161150932312012	False
13	0	entailment	contradiction	entailment	contradiction	0.00028470935649238527	0.99060166	Three men in yellow green safety vests sit on a bench yawning, smoking and having a break. </s> There are people seated.	Three men in yellow green safety vests sit on a bench yawning, smoking and having a break. </s> There are  no stools.	Three men in yellow green safety vests sit on a bench yawning, smoking and having a break.</s> There are people seated.</s>	Three men in yellow green safety vests sit on a bench yawning, smoking and having a break. </s> There are  no stools.	0.2916666666666667	1	0.3	0.26267385482788086	False
107	0	entailment	contradiction	entailment	contradiction	0.00036376091884449124	0.93914473	A man wearing a white shirt and a blue jeans reading a newspaper while standing </s> A man is reading a newspaper.	A man wearing a white shirt and a blue jeans reading a newspaper while standing </s> A man is  sitting in a chair reading	A man wearing a white shirt and a blue jeans reading a newspaper while standing</s> A man is reading a newspaper.</s>	A man wearing a white shirt and a blue jeans reading a newspaper while standing </s> A man is  sitting in a chair reading	0.30434782608695654	1	0.3	0.354323148727417	False
150	0	contradiction	entailment	contradiction	entailment	0.0014370066346600652	0.9417695	A passenger wearing a life jacket prepares to take a picture of a whale very close to the boat. </s> A man is taking a picture of a goldfish.	A passenger wearing a life jacket prepares to take a picture of a whale very close to the boat. </s> A  passenger is taking a picture of a whale near the boat	A passenger wearing a life jacket prepares to take a picture of a whale very close to the boat.</s> A man is taking a picture of a goldfish.</s>	A passenger wearing a life jacket prepares to take a picture of a whale very close to the boat. </s> A  passenger is taking a picture of a whale near the boat	0.3	1	0.3	0.3111879825592041	False
171	0	contradiction	entailment	contradiction	entailment	2.4111410311888903e-05	0.9381464	A team of surgeons operate on a female patient. </s> The surgeons are operating on a male patient.	A team of surgeons operate on a female patient. </s> The surgeons are operating  on a female patient	A team of surgeons operate on a female patient.</s> The surgeons are operating on a male patient.</s>	A team of surgeons operate on a female patient. </s> The surgeons are operating  on a female patient	0.3684210526315789	1	0.3	0.4043467044830322	False
